baseline,ours_model,sample_id,clip_id,split,head,level,y_true,base_prob_0,base_prob_1,base_prob_2,base_prob_3,base_prob_4,base_prob_5,base_prob_6,base_prob_7,base_prob_8,base_y_pred,base_correct,base_true_prob,base_margin,ours_prob_0,ours_prob_1,ours_prob_2,ours_prob_3,ours_prob_4,ours_prob_5,ours_prob_6,ours_prob_7,ours_prob_8,ours_y_pred,ours_correct,ours_true_prob,ours_margin,head_name,base_wrong_ours_correct,ours_wrong_base_correct,label_disagree,true_prob_gain,margin_gain,showcase_score
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-21T09;43;18+01;00__masked__gaze__00006,gC_12_s6_2019-03-21T09;43;18+01;00__masked__gaze__00006,test_masked,gaze,clip,0,0.4237619042396545,0.0018620953196659,0.0273733362555503,0.0005704337381757,3.852964255202096e-06,3.5089822176814778e-06,4.938658094033599e-06,5.121233698446304e-05,0.5463687181472778,8,0,0.4237619,0.122606814,0.9284019470214844,0.0016187222208827,0.0231037624180316,0.0189866442233324,0.0001774849370121,8.1818230682984e-05,1.7470250895712525e-05,2.007151852012612e-05,0.0275921206921339,0,1,0.92840195,0.9008098,gaze,1,0,1,0.50464004,0.778203,7.787483096122742
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00025,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00025,test_masked,gaze,clip,2,0.0016248009633272,0.0184169448912143,0.3318546414375305,0.0002573228848632,7.81587641540682e-06,0.0004335896810516,9.479373693466188e-05,2.1394604118540883e-05,0.6472887396812439,8,0,0.33185464,0.3154341,0.0469319000840187,0.0008830382139421,0.8478403091430664,0.0001244626764673,7.413335879391525e-06,9.297303768107668e-05,4.3465144699439406e-05,1.7670436136540957e-07,0.1040762811899185,2,1,0.8478403,0.74376404,gaze,1,0,1,0.51598567,0.42832994,7.4603012800216675
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00060,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00060,test_masked,gaze,clip,5,0.0002273427962791,0.4663144052028656,1.8025455119641265e-06,1.1101740710728336e-05,2.5588396965758875e-05,0.4184815883636474,0.1148528605699539,4.82271789223887e-05,3.702096364577301e-05,1,0,0.4184816,0.047832817,9.379513699059316e-07,0.1438944339752197,1.1999453818134498e-05,2.4317860152223147e-05,0.0001728359202388,0.8223506212234497,0.0335220135748386,1.993386285903398e-05,2.900833351304754e-06,5,1,0.8223506,0.6784562,gaze,1,0,1,0.40386903,0.63062334,7.438361406326294
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00072,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00072,test_masked,gaze,clip,7,7.141484093153849e-05,5.1979666750412434e-05,0.1061847209930419,2.3877066269051284e-05,0.0001227794709848,0.0002943134459201,1.0465691957506351e-06,0.0021411573980003,0.8911087512969971,8,0,0.0021411574,0.78492403,0.0002135806134901,8.087149763014168e-05,0.0279918946325778,0.0790173560380935,0.0869968757033348,0.0314026698470115,0.0002941061684396,0.7334009408950806,0.0406017825007438,7,1,0.73340094,0.6464041,gaze,1,0,1,0.73125976,-0.13851994,7.323999583721161
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00071,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00071,test_masked,gaze,clip,7,2.8736374588334e-05,2.6693745894590396e-05,0.1358386278152465,3.943171759601682e-05,1.9268012692919e-05,0.0001246752799488,9.52023242462019e-07,0.000924352905713,0.86299729347229,8,0,0.0009243529,0.72715867,0.0002665464999154,8.620564040029421e-05,0.0402491837739944,0.1165896132588386,0.0908881574869155,0.0301542989909648,0.0003011200169567,0.6771833300590515,0.0442815646529197,7,1,0.67718333,0.5605937,gaze,1,0,1,0.676259,-0.16656494,7.1859530210494995
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00070,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00070,test_masked,gaze,clip,7,7.31713735149242e-05,5.797192352474667e-05,0.0707977041602134,5.293699723551981e-05,0.0001326367346337,0.0004413665737956,1.5526961760770064e-06,0.0033933776430785,0.9250492453575134,8,0,0.0033933776,0.85425156,0.0002618696307763,7.823332271073014e-05,0.0294374972581863,0.0924709513783454,0.0883182808756828,0.0311889462172985,0.0002865007263608,0.7112936973571777,0.0466640144586563,7,1,0.7112937,0.61882275,gaze,1,0,1,0.70790035,-0.23542881,7.180371880531311
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00048,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00048,test_masked,gaze,clip,4,0.0014324985677376,0.0002947627799585,0.404035747051239,0.0784767866134643,0.2409963309764862,0.2095577120780944,0.0004401026526466,0.0007688909536227,0.0639971941709518,2,0,0.24099633,0.16303942,0.000999609241262,0.0104132480919361,0.0635582208633422,0.1723697781562805,0.6411302089691162,0.1051725447177887,0.0014152569929137,0.002462865319103,0.0024782675318419,4,1,0.6411302,0.46876043,gaze,1,0,1,0.40013388,0.305721,7.105988770723343
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00069,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00069,test_masked,gaze,clip,7,0.0001652941136853,0.0001254852832062,0.0052046012133359,0.0001187190573546,0.0006287004216574,0.0058113103732466,1.258726479136385e-05,0.0240211486816406,0.9639121294021606,8,0,0.024021149,0.939891,0.0002603260218165,8.849190635373816e-05,0.0269012190401554,0.0808398127555847,0.1043111085891723,0.0442106314003467,0.0003774432989303,0.7041242122650146,0.0388867035508155,7,1,0.7041242,0.5998131,gaze,1,0,1,0.68010306,-0.34007788,7.02012825012207
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00079,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00079,test_masked,gaze,clip,7,0.0035768612287938,0.0002981029101647,0.003192045725882,8.765258826315403e-05,0.6233633756637573,0.1302787065505981,0.000256916944636,0.2287713885307312,0.0101749915629625,4,0,0.22877139,0.394592,1.208402682095766e-05,0.0012185298837721,0.0008871732279658,0.0002682737831491,0.1897072494029998,0.1653004735708236,0.0044768452644348,0.6347709894180298,0.0033583594486117,7,1,0.634771,0.44506374,gaze,1,0,1,0.4059996,0.050471753,6.862470954656601
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00024,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00024,test_masked,gaze,clip,2,0.0048356135375797,0.0124309621751308,0.0842233225703239,0.0001087657437892,5.678459729097085e-06,0.0003938787267543,3.153466241201386e-05,2.8892878617625684e-05,0.8979413509368896,8,0,0.08422332,0.813718,0.1766886711120605,0.0025276660453528,0.6490812301635742,0.0001145642745541,7.318015377677511e-06,0.0001328123180428,5.388605859479867e-05,3.378538622200722e-07,0.1713935732841491,2,1,0.64908123,0.47239256,gaze,1,0,1,0.5648579,-0.34132546,6.788390338420868
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00080,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00080,test_masked,gaze,clip,7,0.0026482101529836,0.0002312577562406,0.0038783040363341,0.0001256530813407,0.7763273119926453,0.0899059027433395,0.0001603349810466,0.1201459541916847,0.006577062420547,4,0,0.120145954,0.65618134,2.0718929590657357e-05,0.0016166726127266,0.0011228832881897,0.000417097355239,0.2159533202648162,0.1561243832111358,0.0052490476518869,0.6153082847595215,0.0041876966133713,7,1,0.6153083,0.39935496,gaze,1,0,1,0.49516234,-0.25682637,6.733498305082321
pose_guided,task_region_scalar_gated_late,gC_13_s6_2019-03-04T10;06;53+01;00__masked__gaze__00044,gC_13_s6_2019-03-04T10;06;53+01;00__masked__gaze__00044,test_masked,gaze,clip,5,0.0078101898543536,0.000670981069561,0.380731463432312,0.005447675473988,0.5896795988082886,0.0049598990008234,0.0001499033824075,0.00318762101233,0.0073627233505249,4,0,0.004959899,0.20894814,0.0927602425217628,0.2001386284828186,0.0202744230628013,0.1122880578041076,0.1246694922447204,0.3752071559429168,0.0350705459713935,0.0240989290177822,0.0154925547540187,5,1,0.37520716,0.17506853,gaze,1,0,1,0.37024724,-0.033879608,6.7066148817539215
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00073,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00073,test_masked,gaze,clip,7,0.0002772942243609,0.0001503508392488,0.0710711702704429,7.663110591238365e-05,0.0009850584901869,0.0019777945708483,4.70486838821671e-06,0.0097723482176661,0.9156846404075624,8,0,0.009772348,0.8446135,0.0002322196087334,0.0001148042501881,0.0518672913312912,0.1843545585870742,0.1822332441806793,0.041415050625801,0.0003277731011621,0.510697603225708,0.0287574604153633,7,1,0.5106976,0.32634306,gaze,1,0,1,0.50092524,-0.51827043,6.483580052852631
pose_guided,task_region_scalar_gated_late,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00042,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00042,test_masked,gaze,clip,4,0.0006038781721144,1.7713486158754677e-05,0.0010979999788105,0.7193987369537354,0.2652525901794433,2.0178060367470607e-05,8.355688805750106e-06,0.0134157296270132,0.0001847931998781,3,0,0.2652526,0.45414615,0.0149551145732402,0.0002787187113426,0.0007688555633649,0.2985237836837768,0.4964663386344909,0.0058389371261,0.0001488881534896,0.173990324139595,0.009029041044414,4,1,0.49646634,0.19794255,gaze,1,0,1,0.23121375,-0.2562036,6.206223905086517
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00053,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00053,test_masked,gaze,clip,4,0.0061973729170858,0.0023823366500437,0.0022354994434863,0.7536054849624634,0.1393816769123077,0.0947281941771507,0.0007513931486755,5.745528324041516e-05,0.000660571095068,3,0,0.13938168,0.61422384,0.0044439537450671,0.2180387079715728,0.0028166295960545,0.2765727043151855,0.4323582649230957,0.0644082874059677,0.0003646173281595,0.0001019825649564,0.0008949168259277,4,1,0.43235826,0.15578556,gaze,1,0,1,0.2929766,-0.45843828,6.127514898777008
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00036,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00036,test_masked,gaze,clip,2,2.3213442545966245e-07,1.3142009720468195e-06,0.0176387764513492,2.944052539533004e-06,5.6745754761777796e-08,2.135380015033661e-07,3.007704947322054e-07,1.979582066269358e-06,0.9823541641235352,8,0,0.017638776,0.96471536,0.0003080712049268,0.0004533637547865,0.5147773027420044,0.0001871821878012,0.0003521376347634,0.0006776172667741,0.0003845748724415,8.568733755964786e-05,0.4827741384506225,2,1,0.5147773,0.032003164,gaze,1,0,1,0.49713853,-0.9327122,6.061564862728119
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00023,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00023,test_masked,gaze,clip,2,0.0003056129207834,5.9813559346366674e-05,0.1207145079970359,0.8762325048446655,0.0026737884618341,2.589098585303873e-06,2.032085831160657e-06,5.19833577072859e-07,8.69641917233821e-06,3,0,0.12071451,0.755518,0.0019352213712409,1.836884052863752e-06,0.5083009004592896,0.4894362092018127,0.0002739874180406,5.0528396968729794e-05,7.57193447498139e-07,7.407788871205413e-08,4.701981879406958e-07,2,1,0.5083009,0.018864691,gaze,1,0,1,0.38758639,-0.7366533,6.038519442081451
pose_guided,task_region_scalar_gated_late,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00041,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00041,test_masked,gaze,clip,4,0.0006945410859771,1.891979991341941e-05,0.0011382229859009,0.7530796527862549,0.2320392280817031,1.6782229067757726e-05,7.5562675192486495e-06,0.0128209423273801,0.000184085816727,3,0,0.23203923,0.52104044,0.0217612851411104,0.0003639159258455,0.0010521577205508,0.2926393747329712,0.4333000183105469,0.0064012287184596,0.0002096787502523,0.2315255850553512,0.0127467354759573,4,1,0.43330002,0.14066064,gaze,1,0,1,0.20126079,-0.3803798,6.02214178442955
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00068,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00068,test_masked,gaze,clip,7,0.0003989756514783,0.0004691421927418,0.0050680045969784,0.0013903513317927,0.0052809980697929,0.043814692646265,0.0001031692881952,0.0798369422554969,0.8636377453804016,8,0,0.07983694,0.7838008,0.0006338175735436,0.0001930972066475,0.0609517768025398,0.2497128546237945,0.1725645214319229,0.0739556550979614,0.000731416104827,0.4009686708450317,0.0402881875634193,7,1,0.40096867,0.15125582,gaze,1,0,1,0.32113174,-0.632545,6.009718477725983
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00054,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00054,test_masked,gaze,clip,4,0.0014297077432274,0.0004285386239644,0.0003859765420202,0.9022562503814696,0.0660744532942771,0.0283309947699308,0.0009791230550035,2.4302977180923332e-05,9.066862548934296e-05,3,0,0.06607445,0.8361818,0.0018488299101591,0.1076595187187194,0.0032126696314662,0.4102756679058075,0.4322656989097595,0.0442063882946968,0.0001992571778828,6.467424100264907e-05,0.0002672714181244,4,1,0.4322657,0.021990031,gaze,1,0,1,0.36619124,-0.8141918,5.918190658092499
pose_guided,task_region_scalar_gated_late,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00068,gA_5_s6_2019-03-08T10;40;35+01;00__masked__gaze__00068,test_masked,gaze,clip,7,0.0004575804632622,2.5089471819228493e-05,2.431831944704755e-07,3.589744892451563e-06,8.417398203164339e-05,0.4427703320980072,0.0358646512031555,0.5205971598625183,0.000197254892555,7,1,0.52059716,0.07782683,7.629129328279305e-09,2.719464191613952e-07,4.905075234873381e-10,6.5117040648488e-09,7.387118330370868e-06,0.0069068279117345,0.0014997012913227,0.9914530515670776,0.0001327780919382,7,1,0.99145305,0.98454624,gaze,0,0,0,0.4708559,0.90671945,1.8484312295913696
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00029,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00029,test_masked,gaze,clip,2,0.0005859353113919,0.0007028218242339,0.522193431854248,0.0001224405423272,1.0752344223874388e-06,2.672855407581665e-05,1.5768553566886112e-05,2.6304355742468037e-06,0.4763492345809936,2,1,0.52219343,0.045844197,0.002089251531288,0.0016333879902958,0.9491667151451112,7.864492363296449e-05,1.5193523722700776e-05,0.0002181951567763,0.0001303247117903,7.797540035880958e-08,0.0466682165861129,2,1,0.9491667,0.9024985,gaze,0,0,0,0.42697328,0.8566543,1.7106008529663086
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00030,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00030,test_masked,gaze,clip,2,0.0002926379675045,0.00038992028567,0.561909556388855,8.429511217400432e-05,8.735473215892853e-07,1.5047906344989316e-05,8.082525710051414e-06,1.807603098313848e-06,0.4372978210449219,2,1,0.56190956,0.124611735,0.0020998925901949,0.0016605670098215,0.9406505227088928,8.497887756675482e-05,2.0307757949922237e-05,0.000226158183068,0.0001165793073596,1.0639190861638781e-07,0.0551408119499683,2,1,0.9406505,0.8855097,gaze,0,0,0,0.37874097,0.760898,1.5183799266815186
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00027,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00027,test_masked,gaze,clip,2,0.0004552711907308,0.0094446120783686,0.5581939816474915,0.0004720187571365,5.218985734245507e-06,0.0002346323890378,0.0001155862264567,7.702652510488406e-06,0.4310710728168487,2,1,0.558194,0.12712291,0.0061020152643322,0.0015715439803898,0.931570053100586,0.0001165153444162,1.661358146520797e-05,0.0002126596518792,0.0001686713949311,1.3150452105037402e-07,0.0602417811751365,2,1,0.93157005,0.8713283,gaze,0,0,0,0.37337607,0.74420536,1.490957498550415
pose_guided,task_region_scalar_gated_late,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00052,gC_12_s6_2019-03-13T10;09;40+01;00__masked__gaze__00052,test_masked,gaze,clip,4,0.0156071139499545,0.0007685353630222,0.0216742064803838,0.272782415151596,0.3737958073616028,0.2963187992572784,0.0004938097554259,0.0011354199377819,0.0174239557236433,4,1,0.3737958,0.07747701,0.0010481028584763,0.0036978954449295,0.0027571730315685,0.157377004623413,0.8083939552307129,0.0259268842637538,3.251073940191418e-05,0.0002073538780678,0.0005591378430835,4,1,0.80839396,0.65101695,gaze,0,0,0,0.43459815,0.57354,1.442736268043518
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00059,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00059,test_masked,gaze,clip,5,0.0005097741959616,0.0007528708083555,0.2500442564487457,0.011908994987607,0.0036579547449946,0.0094269644469022,1.814108145481441e-05,0.0016400036402046,0.7220410704612732,8,0,0.009426964,0.4719968,6.176959141157568e-05,0.0001724755129544,0.0092611918225884,0.0510080941021442,0.9326953887939452,0.0032629689667373,0.0001729967916617,0.0031662869732826,0.0001988039293792,4,0,0.003262969,0.8816873,gaze,0,0,1,-0.0061639957,0.40969047,1.3973624780774117
pose_guided,task_region_scalar_gated_late,gC_13_s6_2019-03-04T10;06;53+01;00__masked__gaze__00059,gC_13_s6_2019-03-04T10;06;53+01;00__masked__gaze__00059,test_masked,gaze,clip,7,0.0002263583010062,2.5613107936806045e-05,0.5367885828018188,6.17699606664246e-06,0.0002797857450786,1.0885715710173828e-05,2.940094248060632e-07,0.0004085789842065,0.4622537195682525,2,0,0.00040857898,0.07453486,0.0004186008882243,0.0011740461923182,0.2812274694442749,1.013763903756626e-05,8.41358705656603e-05,0.0003730870084837,5.6301767472177744e-05,2.967747423099354e-05,0.7166265249252319,8,0,2.9677474e-05,0.43539906,gaze,0,0,1,-0.00037890152,0.3608642,1.3601063892128877
pose_guided,task_region_scalar_gated_late,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00053,gB_10_s6_2019-03-11T15;11;03+01;00__masked__gaze__00053,test_masked,gaze,clip,5,0.0011273666750639,0.0016639424720779,0.0357121378183364,0.4312872588634491,0.1794107854366302,0.1094109192490577,0.0001814098504837,0.0145965777337551,0.2266096472740173,3,0,0.10941092,0.20467761,9.929561929311605e-05,0.0001309582294197,0.0095882024616003,0.1121109277009964,0.8719176054000854,0.0031745769083499,0.0001404611539328,0.0027271171566098,0.0001108680298784,4,0,0.003174577,0.7598067,gaze,0,0,1,-0.10623634,0.55512905,1.3426563739776611
pose_guided,task_region_scalar_gated_late,gC_13_s6_2019-03-04T10;06;53+01;00__masked__gaze__00032,gC_13_s6_2019-03-04T10;06;53+01;00__masked__gaze__00032,test_masked,gaze,clip,4,0.5427255630493164,0.0415778011083602,0.2144540846347808,0.0052360445261001,0.0250408090651035,0.0001219943806063,7.796692079864442e-05,0.0337340161204338,0.1370317190885543,0,0,0.025040809,0.32827148,0.0069664092734456,0.1200386062264442,0.8174326419830322,0.0006669379072263,0.0088034216314554,0.0044518401846289,0.0007884071674197,0.0003878303105011,0.0404638573527336,2,0,0.008803422,0.697394,gaze,0,0,1,-0.016237387,0.36912253,1.3366477601230145
